ID	Source	Change	System	Output
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX5____	* Peteĩ ko’ẽme #peñombohovai rakúma #peẽ
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX10__	* Peteĩ ko’ẽme #peñombohovai rakúma #peẽ
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX20__	* Peteĩ ko’ẽme #peñombohovai rakúma #peẽ
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX3_POS	* Peteĩ ko’ẽme #peñombohovai rakúma #peẽnguéra
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX5_POS	* #Peë #peñombohovai rakúma #peteĩ ko’ẽme
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX10POS	* #Peẽ #peñombohovai rakúma #peteĩ ko’ẽme
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX20POS	* #Peẽ #peñombohovai rakúma #peteĩ ko’ẽme
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	DSK_EX10___	* Peteĩ ko’ẽme #peñombohovai rakúma #peẽ
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	DSK_EX10POS	* Peteĩ ko’ẽme #peñombohovai rakúma #peê
Guarani0011	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:2_PL	GPT_EX10BGR	* Peteĩ ko’ẽme #peñombohovai rakúma #peẽ
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	TARGET_____	Peteĩ ko’ẽme ñande ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX3____	* Peteĩ ko’ẽme #ñañombohovái rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX5____	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX10__	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX20__	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX3_POS	* Peteĩ ko’ẽme #ñañombohovái rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX5_POS	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX10POS	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX20POS	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	DSK_EX10___	Peteĩ ko’ẽme ñande ñañombohovai rakúma
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	DSK_EX10POS	* #Ñande ñañombohovai rakúma #hikuái
Guarani0012	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_INC	GPT_EX10BGR	* Peteĩ ko’ẽme ñañombohovai rakúma
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	TARGET_____	Peteĩ ko’ẽme ore roñombohovai rakúma
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX3____	* #Ore roñombohovai rakúma #peteĩ ko’ẽme
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX5____	* #Ore #peteĩ ko’ẽme roñombohovai rakúma
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX10__	* #Ore #peteĩ ko’ẽme roñombohovai rakúma
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX20__	* #Ore #peteĩ ko’ẽme roñombohovai rakúma
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX3_POS	* #Ore roñombohovai rakúma ko’ẽme
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX5_POS	* #Ore #ñañombohovai rakúma ko’ẽme
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX10POS	* #Ore #ñañombohovai rakúma ko’ẽme
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX20POS	* #Ore roñombohovai rakúma ko’ẽme
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	DSK_EX10___	* Peteĩ ko’ẽme #ororoñombohovai rakúma ore
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	DSK_EX10POS	* Peteĩ ko’ẽme #norombohovai rakúma ore
Guarani0013	[Peteĩ ko’ẽme oñombohovai rakúma hikuái]	PERSON:1_PL_EXC	GPT_EX10BGR	* #Ore roñombohovai rakúma #peteĩ ko’ẽme
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	TARGET_____	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX3____	* Ko’ã tembi’u #ñande ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX5____	* Ko’ã tembi’u #ñande ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX10__	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX20__	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX3_POS	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX5_POS	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX10POS	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX20POS	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	DSK_EX10___	* Ko’ã tembi’u #ñambojejy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	DSK_EX10POS	* Ko’ã tembi’u #ñambojejy jepe’a tatarendýpe
Guarani0021	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_INC	GPT_EX10BGR	Ko’ã tembi’u ñambojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	TARGET_____	Ko’ã tembi’u rombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX3____	* #Ore rombojy jepe’a tatarendýpe #ko’ã tembi’u
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX5____	* #Ore rombojy jepe’a tatarendýpe #ko’ã tembi’u
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX10__	* #Ore rombojy jepe’a tatarendýpe #ko’ã tembi’u
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX20__	* #Ore rombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX3_POS	Ko’ã tembi’u rombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX5_POS	Ko’ã tembi’u rombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX10POS	Ko’ã tembi’u rombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX20POS	* #Ore rombojy #ko’ã tembi’u jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	DSK_EX10___	* Ko’ã tembi’u #norombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	DSK_EX10POS	* Ko’ã tembi’u #ororombojy jepe’a tatarendýpe
Guarani0022	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	PERSON:1_PL_EXC	GPT_EX10BGR	* #Ore rombojy jepe’a tatarendýpe #ko’ã tembi’u
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	TARGET_____	Ko’ã tembi’u ndoñembojýi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX3____	* Ko’ã tembi’u #ndombojyi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX5____	* Ko’ã tembi’u #ndombojyi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX10__	* Ko’ã tembi’u #ndombojyi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX20__	* Ko’ã tembi’u #ndombojy jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX3_POS	* Ko’ã tembi’u #ndombojyi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX5_POS	* Ko’ã tembi’u #ndombojyi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX10POS	* Ko’ã tembi’u #ndombojyi jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX20POS	* Ko’ã tembi’u #ndombojy jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	DSK_EX10___	* Ko’ã tembi’u #ndombojyjepe’ai tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	DSK_EX10POS	* Ko’ã tembi’u #ndombojy jepe’a tatarendýpe
Guarani0023	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TYPE:NEG	GPT_EX10BGR	* Ko’ã tembi’u #ndombojy jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	TARGET_____	Ko’ã tembi’u oñembojýta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX3____	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX5____	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX10__	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX20__	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX3_POS	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX5_POS	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX10POS	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX20POS	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	DSK_EX10___	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	DSK_EX10POS	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0024	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:FUT_SIM	GPT_EX10BGR	* Ko’ã tembi’u #ombojyta jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	TARGET_____	Ko’ã tembi’u oñembojýva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX3____	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX5____	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX10__	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX20__	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX3_POS	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX5_POS	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX10POS	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX20POS	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	DSK_EX10___	* Ko’ã tembi’u #ombojy jepe’a tatarendýpe #va’ekue
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	DSK_EX10POS	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0025	[Ko’ã tembi’u ombojy jepe’a tatarendýpe]	TENSE:PAS_PLU	GPT_EX10BGR	* Ko’ã tembi’u #ombojyva’ekue jepe’a tatarendýpe
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	TARGET_____	Che ahechakuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX3____	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX5____	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX10__	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX20__	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX3_POS	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX5_POS	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX10POS	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX20POS	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	DSK_EX10___	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	DSK_EX10POS	* Che #ahecha #kuri peteĩ óga
Guarani0048	[Che ndahechái kuri peteĩ óga]	TYPE:AFF	GPT_EX10BGR	* Che #ahecha #kuri peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	TARGET_____	Che ndahecháihina kuri peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX3____	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX5____	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX10__	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX20__	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX3_POS	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX5_POS	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX10POS	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX20POS	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	DSK_EX10___	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	DSK_EX10POS	* Che #ndahechái kuri #hína peteĩ óga
Guarani0049	[Che ndahechái kuri peteĩ óga]	ASPECT:IPFV	GPT_EX10BGR	* Che #ndahechái kuri #hína peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	TARGET_____	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX3____	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX5____	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX10__	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX20__	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX3_POS	* Che #ndahecha peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX5_POS	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX10POS	* Che #ndahechai peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX20POS	* Che #ndahechai peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	DSK_EX10___	Che ndahechái peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	DSK_EX10POS	* Che #ndahecha peteĩ óga
Guarani0050	[Che ndahechái kuri peteĩ óga]	TENSE:PRE_SIM	GPT_EX10BGR	Che ndahechái peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	TARGET_____	Nde nderehechái peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX3____	* Nde #nderechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX5____	* Nde #nderechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX10__	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX20__	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX3_POS	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX5_POS	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX10POS	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX20POS	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	DSK_EX10___	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	DSK_EX10POS	* Nde nderehechái #kuri peteĩ óga
Guarani0051	[Che ndahechái kuri peteĩ óga]	PERSON:2_SI	GPT_EX10BGR	* Nde nderehechái #kuri peteĩ óga
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	TARGET_____	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX3____	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX5____	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX10__	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX20__	* Ha’ekuéra #ndosãmbyhyai
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX3_POS	* Ha’ekuéra #ndosãmbyhyai
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX5_POS	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX10POS	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX20POS	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	DSK_EX10___	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	DSK_EX10POS	Ha’ekuéra ndosãmbyhyi
Guarani0067	[Ha’ekuéra osãmbyhy]	TYPE:NEG	GPT_EX10BGR	* Ha’ekuéra #ndosãmbyhýi
Guarani0068	[Ha’ekuéra osãmbyhy]	ASPECT:IPFV	TARGET_____	Ha’ekuéra osãmbyhy hína
Guarani0068	[Ha’ekuéra osãmbyhy]	ASPECT:IPFV	GPT_EX3____	Ha’ekuéra osãmbyhy hína
Guarani0068	[Ha’ekuéra osãmbyhy]	ASPECT:IPFV	GPT_EX5____	Ha’ekuéra osãmbyhy hína
Guarani0068	[Ha’ekuéra osãmbyhy]	ASPECT:IPFV	GPT_EX10__	Ha’ekuéra osãmbyhy hína
Guarani0068	[Ha’ekuéra osãmbyhy]	ASPECT:IPFV	GPT_EX20__	Ha’ekuéra osãmbyhy hína
